년,월,국적지역,체류외국인수
2023,07,싱가포르,3467
2023,07,아랍에미리트연합,1033
2023,07,아르메니아,103
2023,07,아르헨티나,650
2023,07,아이슬란드,172
2023,07,아이티,204
2023,07,아일랜드,1111
2023,07,아제르바이잔,538
2023,07,아프가니스탄,927
2023,07,안도라,2
2023,07,알바니아,61
2023,07,알제리,512
2023,07,앙골라,229
2023,07,앤티카바부다,10
2023,07,에리트레아,14
2023,07,에스와티니,13
2023,07,에스토니아,112
2023,07,에콰도르,633
2023,07,에티오피아,1323
2023,07,엘살바도르,123
2023,07,영국,13509
2023,07,영국외지민,164
2023,07,영국외지시민,1
2023,07,영국해외영토시민,1
2023,07,예멘공화국,1170
2023,07,오만,113
2023,07,오스트레일리아,11829
2023,07,오스트리아,1146
2023,07,온두라스,112
2023,07,요르단,682
2023,07,우간다,651
2023,07,우루과이,83
2023,07,우즈베키스탄,84875
2023,07,우크라이나,5347
2023,07,유고슬라비아,1
2023,07,이라크,633
2023,07,이란,2033
2023,07,이스라엘,473
2023,07,이집트,3034
2023,07,이탈리아,2367
2023,07,인도,15743
2023,07,인도네시아,52692
2023,07,일본,46389
2023,07,자메이카,61
2023,07,자이르,7
2023,07,잠비아,120
2023,07,적도기니,12
2023,07,조지아,137
2023,07,중국,303334
2023,07,중앙아프리카공화국,18
2023,07,지부티,4
2023,07,짐바브웨,139
2023,07,차드,21
2023,07,체코,594
2023,07,칠레,1455
2023,07,카메룬,866
2023,07,카보베르데,11
2023,07,카자흐스탄,45055
2023,07,카타르,166
2023,07,캄보디아,53664
2023,07,캐나다,30088
2023,07,케냐,621
2023,07,코모로,8
2023,07,코소보,7
2023,07,코스타리카,129
2023,07,코트디부아르,310
2023,07,콜롬비아,964
2023,07,콩고,45
2023,07,콩고민주공화국,338
2023,07,쿠바,48
2023,07,쿠웨이트,151
2023,07,크로아티아,149
2023,07,키르기즈,9766
2023,07,키리바시,2
2023,07,키프로스,66
2023,07,태국,202726
2023,07,타이완,32806
2023,07,타지키스탄,2356
2023,07,탄자니아,484
2023,07,토고,54
2023,07,통가,8
2023,07,투르크메니스탄,844
2023,07,투발루,1
2023,07,튀니지,691
2023,07,튀르키예,4064
2023,07,트리니다드토바고,60
2023,07,티모르민주공화국,3863
2023,07,파나마,158
2023,07,파라과이,299
2023,07,파키스탄,15521
2023,07,파푸아뉴기니,29
2023,07,팔라우,10
2023,07,팔레스타인,102
2023,07,페루,1083
2023,07,포르투갈,939
2023,07,폴란드,1610
2023,07,프랑스,9740
2023,07,피지,95
2023,07,핀란드,1236
2023,07,필리핀,61381
2023,07,한국계중국인,618886
2023,07,헝가리,511
2023,07,홍콩,9996
2023,07,홍콩거주난민,16
2023,08,가나,1544
2023,08,가봉,100
2023,08,가이아나,15
2023,08,감비아,133
2023,08,과테말라,155
2023,08,교황청,1
2023,08,국적불명,50
2023,08,국제연합,78
2023,08,국제연합 전문기구,29
2023,08,그레나다,4
2023,08,그리스,338
2023,08,기니,270
2023,08,기니비사우,16
2023,08,나미비아,5
2023,08,나우루,6
2023,08,나이지리아,2920
2023,08,남수단공화국,34
2023,08,남아프리카공화국,4271
2023,08,네덜란드,2106
2023,08,네팔,60693
2023,08,노르웨이,599
2023,08,뉴질랜드,4515
2023,08,니제르,9
2023,08,니카라과,59
2023,08,덴마크,739
2023,08,도미니카공화국,126
2023,08,도미니카연방,31
2023,08,독일,8928
2023,08,라오스,4819
2023,08,라이베리아,560
2023,08,라트비아,129
2023,08,러시아(연방),66000
2023,08,레바논,62
2023,08,레소토,19
2023,08,루마니아,533
2023,08,룩셈부르크,102
2023,08,르완다,460
2023,08,리비아,949
2023,08,리투아니아,246
2023,08,리히텐슈타인,4
2023,08,마다가스카르,54
2023,08,마샬군도,29
2023,08,마카오,470
2023,08,말라위,65
2023,08,말레이시아,11821
2023,08,말리,270
2023,08,멕시코,1653
2023,08,모나코,4
2023,08,모로코,1867
2023,08,모리셔스,34
2023,08,모리타니,15
2023,08,모잠비크,55
2023,08,몬테네그로,12
2023,08,몰도바,77
2023,08,몰디브,7
2023,08,몰타,25
2023,08,몽골,53070
2023,08,무국적,173
2023,08,미국,166231
2023,08,미얀마,38804
2023,08,미이크로네시아,17
2023,08,바누아투,37
2023,08,바레인,29
2023,08,바베이도스,11
2023,08,바하마,5
2023,08,방글라데시,25301
2023,08,베냉,25
2023,08,베네수엘라,243
2023,08,베트남,270704
2023,08,벨기에,949
2023,08,벨라루스,411
2023,08,벨리즈,11
2023,08,보스니아-헤르체고비나,12
2023,08,보츠와나,30
2023,08,볼리비아,122
2023,08,부룬디,335
2023,08,부르키나파소,61
2023,08,부탄,60
2023,08,북마케도니아,14
2023,08,불가리아,234
2023,08,브라질,2520
2023,08,브루나이,278
2023,08,사모아,8
2023,08,사우디아라비아,1054
2023,08,산마리노,2
2023,08,상투메프린시페,2
2023,08,세네갈,354
2023,08,세르비아,109
2023,08,세르비아몬테네그로,1
2023,08,세이셸,2
2023,08,세인트루시아,4
2023,08,세인트빈센트그레나딘,1
2023,08,세인트크리스토퍼네비스,45
2023,08,소말리아,35
2023,08,솔로몬군도,13
2023,08,수단,342
2023,08,수리남,7
2023,08,스리랑카,28149
2023,08,스발바르,1
2023,08,스웨덴,1179
2023,08,스위스,1134
2023,08,스페인,2684
2023,08,슬로바크,192
2023,08,슬로베니아,102
2023,08,시리아,1818
2023,08,시에라리온,107
2023,08,싱가포르,4643
2023,08,아랍에미리트연합,785
2023,08,아르메니아,90
2023,08,아르헨티나,586
2023,08,아이슬란드,33
2023,08,아이티,192
2023,08,아일랜드,840
2023,08,아제르바이잔,442
2023,08,아프가니스탄,923
2023,08,안도라,1
2023,08,알바니아,79
2023,08,알제리,492
2023,08,앙골라,156
2023,08,앤티카바부다,5
2023,08,에리트레아,14
2023,08,에스와티니,17
2023,08,에스토니아,89
2023,08,에콰도르,390
2023,08,에티오피아,1357
2023,08,엘살바도르,79
2023,08,영국,9142
2023,08,영국외지민,174
2023,08,영국외지시민,2
2023,08,영국해외영토시민,2
2023,08,예멘공화국,1190
2023,08,오만,83
2023,08,오스트레일리아,12191
2023,08,오스트리아,852
2023,08,온두라스,85
2023,08,요르단,631
2023,08,우간다,715
2023,08,우루과이,64
2023,08,우즈베키스탄,84992
2023,08,우크라이나,5293
2023,08,유고슬라비아,1
2023,08,이라크,688
2023,08,이란,2081
2023,08,이스라엘,609
2023,08,이집트,2975
2023,08,이탈리아,2676
2023,08,인도,16225
2023,08,인도네시아,54808
2023,08,일본,51133
2023,08,자메이카,55
2023,08,자이르,7
2023,08,잠비아,128
2023,08,적도기니,14
2023,08,조지아,145
2023,08,중국,295041
2023,08,중앙아프리카공화국,18
2023,08,지부티,4
2023,08,짐바브웨,145
2023,08,차드,11
2023,08,체코,468
2023,08,칠레,501
2023,08,카메룬,871
2023,08,카보베르데,1
2023,08,카자흐스탄,45080
2023,08,카타르,82
2023,08,캄보디아,54448
2023,08,캐나다,27892
2023,08,케냐,647
2023,08,코모로,6
2023,08,코소보,10
2023,08,코스타리카,132
2023,08,코트디부아르,302
2023,08,콜롬비아,795
2023,08,콩고,43
2023,08,콩고민주공화국,333
2023,08,쿠바,56
2023,08,쿠웨이트,204
2023,08,크로아티아,150
2023,08,키르기즈,10076
2023,08,키리바시,3
2023,08,키프로스,44
2023,08,타이,200491
2023,08,타이완,31932
2023,08,타지키스탄,2242
2023,08,탄자니아,521
2023,08,토고,45
2023,08,통가,6
2023,08,투르크메니스탄,855
2023,08,튀니지,635
2023,08,튀르키예,4257
2023,08,트리니다드토바고,36
2023,08,티모르민주공화국,3950
2023,08,파나마,114
2023,08,파라과이,251
2023,08,파키스탄,15748
2023,08,파푸아뉴기니,19
2023,08,팔라우,15
2023,08,팔레스타인,102
2023,08,페루,990
2023,08,포르투갈,422
2023,08,폴란드,1475
2023,08,프랑스,10352
2023,08,피지,121
2023,08,핀란드,536
2023,08,필리핀,61841
2023,08,한국계중국인,617656
2023,08,헝가리,449
2023,08,홍콩,7557
2023,08,홍콩거주난민,16
2023,09,가나,1547
2023,09,가봉,98
2023,09,가이아나,14
2023,09,감비아,127
2023,09,과테말라,157
2023,09,교황청,1
2023,09,국적불명,52
2023,09,국제연합,53
2023,09,국제연합 전문기구,4
2023,09,그레나다,5
2023,09,그리스,339
2023,09,기니,270
2023,09,기니비사우,15
2023,09,나미비아,4
2023,09,나우루,7
2023,09,나이지리아,2925
2023,09,남수단공화국,33
2023,09,남아프리카공화국,4498
2023,09,네덜란드,2423
2023,09,네팔,61468
2023,09,노르웨이,713
2023,09,뉴질랜드,5349
2023,09,니제르,10
2023,09,니카라과,58
2023,09,덴마크,872
2023,09,도미니카공화국,125
2023,09,도미니카연방,24
2023,09,독일,10320
2023,09,라오스,4781
2023,09,라이베리아,557
2023,09,라트비아,160
2023,09,러시아(연방),67841
2023,09,레바논,59
2023,09,레소토,10
2023,09,루마니아,509
2023,09,룩셈부르크,59
2023,09,르완다,463
2023,09,리비아,979
2023,09,리투아니아,301
2023,09,리히텐슈타인,1
2023,09,마다가스카르,51
2023,09,마샬군도,31
2023,09,마카오,657
2023,09,말라위,63
2023,09,말레이시아,12057
2023,09,말리,270
2023,09,멕시코,1796
2023,09,모나코,3
2023,09,모로코,1843
2023,09,모리셔스,46
2023,09,모리타니,15
2023,09,모잠비크,54
2023,09,몬테네그로,16
2023,09,몰도바,66
2023,09,몰디브,5
2023,09,몰타,21
2023,09,몽골,54394
2023,09,무국적,166
2023,09,미국,175045
2023,09,미얀마,40162
2023,09,미이크로네시아,18
2023,09,바누아투,23
2023,09,바레인,27
2023,09,바베이도스,8
2023,09,바하마,5
2023,09,방글라데시,25636
2023,09,베냉,22
2023,09,베네수엘라,249
2023,09,베트남,276915
2023,09,벨기에,1172
2023,09,벨라루스,427
2023,09,벨리즈,5
2023,09,보스니아-헤르체고비나,22
2023,09,보츠와나,27
2023,09,볼리비아,98
2023,09,부룬디,379
2023,09,부르키나파소,64
2023,09,부탄,52
2023,09,북마케도니아,17
2023,09,불가리아,285
2023,09,브라질,2703
2023,09,브루나이,230
2023,09,사모아,7
2023,09,사우디아라비아,1165
2023,09,산마리노,2
2023,09,상투메프린시페,2
2023,09,세네갈,338
2023,09,세르비아,142
2023,09,세르비아몬테네그로,1
2023,09,세이셸,2
2023,09,세인트루시아,4
2023,09,세인트빈센트그레나딘,2
2023,09,세인트크리스토퍼네비스,25
2023,09,소말리아,36
2023,09,솔로몬군도,14
2023,09,수단,334
2023,09,수리남,20
2023,09,스리랑카,29065
2023,09,스발바르,1
2023,09,스웨덴,1302
2023,09,스위스,1298
2023,09,스페인,2551
2023,09,슬로바크,161
2023,09,슬로베니아,140
2023,09,시리아,1807
2023,09,시에라리온,105
2023,09,싱가포르,7327
2023,09,아랍에미리트연합,725
2023,09,아르메니아,99
2023,09,아르헨티나,633
2023,09,아이슬란드,35
2023,09,아이티,189
2023,09,아일랜드,928
2023,09,아제르바이잔,446
2023,09,아프가니스탄,925
2023,09,안도라,1
2023,09,알바니아,71
2023,09,알제리,494
2023,09,앙골라,148
2023,09,앤티카바부다,7
2023,09,에리트레아,16
2023,09,에스와티니,15
2023,09,에스토니아,108
2023,09,에콰도르,384
2023,09,에티오피아,1372
2023,09,엘살바도르,77
2023,09,영국,9684
2023,09,영국외지민,194
2023,09,영국외지시민,2
2023,09,영국해외영토시민,2
2023,09,예멘공화국,1196
2023,09,오만,82
2023,09,오스트레일리아,16198
2023,09,오스트리아,744
2023,09,온두라스,86
2023,09,요르단,648
2023,09,우간다,649
2023,09,우루과이,73
2023,09,우즈베키스탄,86620
2023,09,우크라이나,5316
2023,09,유고슬라비아,1
2023,09,이라크,700
2023,09,이란,2082
2023,09,이스라엘,1136
2023,09,이집트,3054
2023,09,이탈리아,2391
2023,09,인도,15971
2023,09,인도네시아,55921
2023,09,일본,46622
2023,09,자메이카,74
2023,09,자이르,7
2023,09,잠비아,124
2023,09,적도기니,12
2023,09,조지아,141
2023,09,중국,330396
2023,09,중앙아프리카공화국,15
2023,09,지부티,4
2023,09,짐바브웨,137
2023,09,차드,11
2023,09,체코,420
2023,09,칠레,577
2023,09,카메룬,865
2023,09,카자흐스탄,45706
2023,09,카타르,86
2023,09,캄보디아,55472
2023,09,캐나다,30370
2023,09,케냐,644
2023,09,코모로,7
2023,09,코소보,32
2023,09,코스타리카,149
2023,09,코트디부아르,299
2023,09,콜롬비아,872
2023,09,콩고,42
2023,09,콩고민주공화국,334
2023,09,쿠바,51
2023,09,쿠웨이트,143
2023,09,크로아티아,171
2023,09,키르기즈,10162
2023,09,키리바시,2
2023,09,키프로스,41
2023,09,타이,201412
2023,09,타이완,33522
2023,09,타지키스탄,2356
2023,09,탄자니아,512
2023,09,토고,44
2023,09,통가,5
2023,09,투르크메니스탄,905
2023,09,튀니지,685
2023,09,튀르키예,4284
2023,09,트리니다드토바고,41
2023,09,티모르민주공화국,4011
2023,09,파나마,121
2023,09,파라과이,254
2023,09,파키스탄,15998
2023,09,파푸아뉴기니,18
2023,09,팔라우,11
2023,09,팔레스타인,101
2023,09,페루,996
2023,09,포르투갈,483
2023,09,폴란드,1519
2023,09,프랑스,11243
2023,09,피지,90
2023,09,핀란드,574
2023,09,필리핀,62293
2023,09,한국계중국인,622805
2023,09,헝가리,474
2023,09,홍콩,7748
2023,09,홍콩거주난민,16
2023,10,가나,1542
2023,10,가봉,98
2023,10,가이아나,15
2023,10,감비아,127
2023,10,과테말라,155
2023,10,교황청,1
2023,10,국적불명,53
2023,10,국제연합,63
2023,10,국제연합 전문기구,16
2023,10,그레나다,4
2023,10,그리스,409
2023,10,기니,271
2023,10,기니비사우,15
2023,10,나미비아,7
2023,10,나우루,5
2023,10,나이지리아,2922
2023,10,남수단공화국,34
2023,10,남아프리카공화국,4300
2023,10,네덜란드,2030
2023,10,네팔,61648
2023,10,노르웨이,738
2023,10,뉴질랜드,5000
2023,10,니제르,12
2023,10,니카라과,58
2023,10,덴마크,922
2023,10,도미니카공화국,134
2023,10,도미니카연방,28
2023,10,독일,8554
2023,10,라오스,4678
2023,10,라이베리아,555
2023,10,라트비아,151
2023,10,러시아(연방),68548
2023,10,레바논,68
2023,10,레소토,7
2023,10,루마니아,722
2023,10,룩셈부르크,58
2023,10,르완다,494
2023,10,리비아,943
2023,10,리투아니아,274
2023,10,리히텐슈타인,4
2023,10,마다가스카르,58
2023,10,마샬군도,30
2023,10,마카오,574
2023,10,말라위,62
2023,10,말레이시아,14131
2023,10,말리,273
2023,10,멕시코,1770
2023,10,모나코,4
2023,10,모로코,1820
2023,10,모리셔스,34
2023,10,모리타니,15
2023,10,모잠비크,59
2023,10,몬테네그로,12
2023,10,몰도바,95
2023,10,몰디브,13
2023,10,몰타,32
2023,10,몽골,54312
2023,10,무국적,169
2023,10,미국,176602
2023,10,미얀마,40382
2023,10,미이크로네시아,18
2023,10,바누아투,26
2023,10,바레인,43
2023,10,바베이도스,8
2023,10,바하마,5
2023,10,방글라데시,25902
2023,10,베냉,23
2023,10,베네수엘라,237
2023,10,베트남,277517
2023,10,벨기에,1187
2023,10,벨라루스,436
2023,10,벨리즈,10
2023,10,보스니아-헤르체고비나,12
2023,10,보츠와나,31
2023,10,볼리비아,115
2023,10,부룬디,379
2023,10,부르키나파소,64
2023,10,부탄,60
2023,10,북마케도니아,15
2023,10,불가리아,238
2023,10,브라질,2714
2023,10,브루나이,258
2023,10,사모아,11
2023,10,사우디아라비아,1182
2023,10,산마리노,3
2023,10,상투메프린시페,2
2023,10,세네갈,407
2023,10,세르비아,120
2023,10,세르비아몬테네그로,1
2023,10,세이셸,5
2023,10,세인트루시아,6
2023,10,세인트빈센트그레나딘,5
2023,10,세인트크리스토퍼네비스,33
2023,10,소말리아,34
2023,10,솔로몬군도,13
2023,10,수단,325
2023,10,수리남,8
2023,10,스리랑카,29408
2023,10,스발바르,1
2023,10,스웨덴,1458
2023,10,스위스,1026
2023,10,스페인,2416
2023,10,슬로바크,141
2023,10,슬로베니아,130
2023,10,시리아,1818
2023,10,시에라리온,103
2023,10,싱가포르,9667
2023,10,아랍에미리트연합,710
2023,10,아르메니아,90
2023,10,아르헨티나,633
2023,10,아이슬란드,41
2023,10,아이티,188
2023,10,아일랜드,955
2023,10,아제르바이잔,449
